N,P,K,temperature,humidity,ph,rainfall,label
90,46,112,21.8142,65.3491,6.4946,90.9791,tobacco
97,16,54,27.7138,94.0121,6.6823,25.1271,muskmelon
17,32,28,30.4829,46.9645,4.736,96.2779,mango
119,26,77,20.6017,84.9882,5.4948,224.534,cardamom
137,47,81,29.3927,68.6536,6.9465,195.8107,sugarcane
36,64,51,28.2659,65.635,6.241,118.8483,soybeans
19,76,21,30.6302,55.9582,6.7468,162.5845,pigeonpeas
85,50,73,16.797,66.9175,6.6327,63.8254,onion
124,46,40,25.3354,83.9502,7.1642,64.3441,cotton
62,28,21,27.0017,56.5309,7.4831,77.4669,sorghum
102,25,79,16.4222,87.4181,5.3266,341.6777,cardamom
103,42,64,16.645,83.4379,6.4677,78.3226,cabbage
32,59,75,20.8313,16.2595,6.3074,30.1401,chickpeas
77,38,38,20.221,89.0814,5.5895,226.1884,rice
25,15,5,28.4096,94.3515,6.8064,116.8946,orange
27,50,21,27.1496,81.1182,6.973,58.5602,mungbean
133,36,80,23.5024,76.5321,5.8261,339.4313,cardamom
89,42,40,26.1242,80.7319,6.3577,225.0992,rice
107,22,29,23.6254,52.5294,6.4761,178.7392,coffee
15,59,17,25.9194,62.7805,6.033,36.4165,lentil
18,62,22,15.6457,18.788,5.9904,72.6816,kidneybeans
68,54,62,19.2766,67.085,6.0986,55.5392,onion
39,59,50,35.4785,91.1357,6.5646,237.863,papaya
45,59,20,33.4646,64.8868,7.4029,71.8961,blackgram
125,20,57,22.1737,77.9371,4.8655,215.4658,tea
77,50,36,18.6111,52.8598,6.5319,61.2774,wheat
120,46,37,24.6225,82.9609,7.3023,61.7673,cotton
95,59,62,22.2927,60.0071,6.5169,53.2113,tomato
71,44,28,24.4769,60.359,6.758,65.0657,maize
116,49,160,15.627,70.3772,5.0581,87.5889,potato
43,60,23,33.9166,67.1244,7.0957,65.1046,blackgram
51,32,24,33.5984,51.7507,6.8881,53.8379,millets
101,18,29,25.2283,62.7155,6.9268,141.7386,coffee
81,44,79,15.458,84.3797,6.2909,68.3981,cabbage
12,63,15,18.6993,66.9187,6.6708,46.031,lentil
11,17,45,21.5438,90.6928,6.4088,105.3253,pomegranate
33,25,23,25.9114,52.803,6.7268,52.1112,sesame
17,58,15,29.3367,66.4089,6.7213,40.4987,lentil
57,52,31,24.6575,61.3279,6.8123,98.4232,wheat
10,24,28,29.6517,97.1109,5.5779,165.2539,coconut
40,37,27,34.9518,56.0168,6.0735,31.9631,sesame
66,67,79,17.8908,65.4772,6.2351,70.4215,onion
14,14,25,27.7134,98.4394,5.204,160.3521,coconut
23,128,194,19.031,83.1819,5.9473,67.8131,grapes
59,50,64,13.9844,49.2754,6.3006,66.1087,barley
45,38,21,28.5458,52.3031,5.7029,57.5105,sesame
37,63,78,17.7218,17.1119,6.747,44.2885,chickpeas
19,54,19,27.2184,87.4195,6.7125,45.0945,mungbean
92,18,29,25.6312,56.6138,6.1162,150.1127,coffee
30,135,205,16.9877,81.31,5.6316,66.449,grapes
96,11,53,25.7271,85.9628,6.2106,40.3832,watermelon
81,83,49,27.0869,75.1653,6.0119,90.4974,banana
19,48,22,25.2935,59.8091,8.9607,47.1191,mothbeans
83,35,44,25.9347,88.7844,5.5978,224.1736,rice
18,20,44,22.072,93.6744,6.581,109.0665,pomegranate
22,55,58,20.0399,69.7711,6.506,71.4969,peas
74,35,62,26.8979,84.9363,5.7962,209.3754,rubber
23,25,35,31.172,51.1892,6.9326,93.8864,mango
73,67,46,25.5572,59.9717,6.4151,52.2466,sunflower
120,38,56,26.9659,75.3269,5.1194,224.2371,pepper
17,29,31,33.3675,54.1067,5.6809,98.091,mango
60,45,59,15.3398,45.9714,6.3972,64.7576,barley
32,37,28,24.5054,42.9667,6.596,36.9324,cumin
12,54,24,27.2548,88.7407,6.6544,41.6452,mungbean
108,27,26,23.6367,55.7638,6.841,141.8797,coffee
17,44,32,26.2728,62.5657,6.2697,64.4046,groundnut
85,47,81,29.5359,85.0069,6.1165,251.787,ginger
12,42,17,29.0731,82.3907,6.9063,53.8924,mungbean
42,31,34,25.5784,46.0735,7.4376,51.8576,sorghum
80,44,43,21.846,87.1501,5.6679,200.5374,rice
108,23,90,16.8749,87.4959,6.323,237.9367,cardamom
30,45,21,27.6812,86.1746,6.9525,53.6778,mungbean
11,58,15,27.2162,65.4703,6.6433,37.9675,lentil
101,36,38,24.5102,76.7624,6.7304,61.22,cotton
115,26,58,23.2201,88.0835,5.707,249.5948,pepper
117,62,63,16.9966,74.5179,6.1745,69.8112,cauliflower
45,49,26,18.1915,66.8748,6.9276,44.545,coriander
77,58,60,24.4822,67.656,6.4737,73.5097,onion
18,40,22,29.2573,83.6285,6.9918,57.946,mungbean
100,43,89,27.8231,64.2824,7.1566,182.0687,sugarcane
101,36,35,25.0647,82.5111,7.1329,66.2266,cotton
34,40,20,26.4284,59.5898,7.893,31.8832,cumin
38,66,54,18.1131,62.6449,6.9424,57.846,peas
109,21,27,23.6968,64.0611,6.2943,160.4169,coffee
72,45,45,20.3491,86.1906,6.0731,217.1196,rice
71,38,44,26.5529,88.4443,6.4636,203.35,jute
30,56,16,25.4334,62.4587,6.6928,52.9754,lentil
56,44,109,25.9884,66.0952,6.4701,79.6894,sweetpotato
80,37,44,26.2965,88.2406,6.6988,170.647,jute
25,63,59,29.5928,67.5049,6.1579,109.1934,soybeans
98,24,31,27.4809,62.2535,7.4872,158.062,coffee
50,59,66,15.098,60.5448,6.5542,55.6967,garlic
97,25,50,23.3584,75.552,5.3101,248.6256,pepper
44,49,103,26.0867,69.4997,6.1254,89.0131,sweetpotato
30,79,21,22.0616,51.8751,6.8224,174.4621,pigeonpeas
44,55,79,22.5398,19.1711,6.6579,43.077,chickpeas
132,25,72,18.4827,77.9655,5.6862,243.7315,cardamom
94,75,48,25.5319,78.4916,6.494,102.5005,banana
100,78,48,26.4226,82.2206,6.4236,90.7454,banana
60,45,62,16.3687,51.0257,7.3068,60.2572,barley
13,78,16,30.6427,53.6243,6.4252,129.7274,pigeonpeas
83,37,92,30.7229,83.4173,5.5822,224.1877,turmeric
29,6,9,23.4097,90.6515,6.6636,101.2688,orange
93,18,33,23.8832,61.2537,6.9574,182.2345,coffee
52,47,55,17.698,57.9002,7.4387,46.8872,barley
32,35,20,28.0889,52.9139,6.5354,45.5962,sesame
109,23,25,23.3854,51.036,7.0698,198.8987,coffee
94,9,50,29.7994,93.2363,6.4031,24.7813,muskmelon
33,63,25,30.8414,63.8479,6.5994,72.7755,blackgram
118,47,39,22.6864,75.7138,6.6408,91.4504,cotton
23,50,45,25.7352,51.1122,6.2828,77.4622,groundnut
25,16,13,30.852,92.7016,6.8995,106.1826,orange
33,51,57,24.6459,79.2835,6.7603,96.4267,soybeans
88,40,40,23.4018,89.9183,6.492,166.7991,jute
18,140,193,23.7273,92.061,5.5078,116.3563,apple
70,41,61,32.2565,83.7699,5.6897,306.2163,rubber
59,54,48,24.9919,52.814,6.9267,65.3323,wheat
82,14,46,25.1533,88.5896,6.0222,46.9845,watermelon
52,35,20,33.3753,46.6132,5.6121,33.5515,millets
50,50,52,40.0854,94.1082,6.9942,249.2552,papaya
63,63,46,24.0756,52.6691,7.413,73.4191,sunflower
59,32,25,17.9712,53.7095,6.4056,34.3795,mustard
99,18,29,25.6706,57.4612,6.7593,192.3076,coffee
120,58,65,19.0874,70.1249,6.2885,57.9998,cauliflower
45,42,39,25.1815,60.3267,6.9947,46.6629,coriander
109,27,52,29.5864,82.6575,5.1395,298.5442,pepper
153,34,51,29.8023,78.1251,4.7172,291.1433,tea
89,37,40,24.1106,72.1977,6.2242,151.2474,jute
48,20,39,31.7898,55.5884,5.7952,56.6979,millets
92,47,111,23.9112,60.3984,5.6337,117.9488,tobacco
27,15,40,21.4032,88.0222,6.3572,103.7054,pomegranate
66,25,40,33.0644,64.6587,6.2707,53.2132,sorghum
83,45,35,23.1989,85.6451,6.1782,204.117,rice
29,65,20,28.9456,59.0351,5.7201,190.3372,pigeonpeas
88,58,70,15.2698,66.1461,6.7234,60.558,onion
112,56,143,19.3561,76.3588,5.5303,76.4828,potato
104,56,153,16.7934,70.5176,5.8836,84.769,potato
30,28,27,29.6811,49.7914,6.1354,90.1006,mango
28,60,40,27.8997,62.3844,6.3434,68.0816,groundnut
47,50,56,14.5861,46.4296,7.417,55.3126,barley
67,61,68,15.3894,67.6763,6.225,73.0036,onion
11,134,203,22.6382,92.1523,6.1005,105.2961,apple
54,43,63,13.5026,69.1723,6.3766,59.8551,garlic
16,40,22,27.3217,81.4489,6.405,57.3115,mungbean
11,57,25,23.6848,18.8229,5.8843,133.9256,kidneybeans
86,40,39,26.9376,70.8049,6.0327,181.327,jute
78,54,48,26.8284,60.7688,7.3255,75.0889,sunflower
13,125,201,21.0792,94.8772,6.0001,117.8964,apple
83,36,40,25.7148,74.7068,6.1179,188.3073,jute
129,24,84,18.6663,78.8774,5.0284,279.8303,cardamom
69,41,93,28.1892,73.73,5.5327,210.5121,turmeric
55,57,80,20.6291,68.4897,6.3875,53.2506,garlic
28,45,20,27.1439,60.2152,7.8519,43.8793,mothbeans
33,71,38,25.2532,77.4957,6.3808,111.2981,soybeans
82,44,109,27.2401,83.0756,6.2421,154.9647,turmeric
86,56,69,17.5925,73.5494,6.526,76.2834,cabbage
67,63,45,24.731,59.0917,6.7172,61.371,wheat
30,53,20,27.2995,80.4711,6.4394,47.2083,mungbean
70,41,29,15.605,59.3813,6.1178,52.948,mustard
69,50,63,21.6913,73.3717,6.0951,62.9622,onion
110,20,57,25.2678,74.5234,6.1282,259.9131,pepper
42,34,58,19.8803,51.1853,6.7469,65.8522,barley
114,39,78,31.5509,67.1174,6.8907,198.1371,sugarcane
46,56,45,31.6303,94.5989,6.9587,239.462,papaya
40,55,56,15.2716,65.7115,6.9049,54.3183,peas
41,40,58,15.4676,55.1443,6.2271,59.8666,barley
124,41,36,23.0445,78.5335,5.9276,78.3399,cotton
78,64,40,16.3025,54.9304,6.4998,95.0357,wheat
101,53,64,22.1239,69.9511,6.6877,89.4207,chilli
44,28,20,30.7775,53.7696,6.9806,44.0248,sesame
32,134,195,18.8175,80.8434,5.7993,70.9737,grapes
39,125,204,15.8159,82.6306,5.6549,72.6852,grapes
130,39,45,22.9457,76.1425,6.6074,71.2137,cotton
21,46,34,22.282,54.9417,6.8811,53.7603,groundnut
100,24,30,24.4281,50.3611,6.7374,198.1929,coffee
95,46,106,29.0419,61.7963,6.119,114.5321,tobacco
73,40,40,20.8737,86.3703,5.5956,246.011,rice
128,33,47,24.9597,84.9621,5.0687,287.0616,tea
14,76,23,22.0609,61.0376,5.2803,167.5529,pigeonpeas
76,51,43,27.3155,57.9106,6.7894,64.8992,sunflower
72,41,29,25.9363,56.853,6.3853,73.5371,maize
114,45,78,33.823,68.8524,7.2957,212.1889,sugarcane
84,40,57,25.6166,82.9512,4.5317,255.8647,rubber
90,43,64,28.1388,71.2116,6.1723,76.881,tomato
25,57,35,28.1267,65.1517,6.878,54.3092,groundnut
83,90,46,27.911,79.2988,6.0064,104.758,banana
37,46,51,30.7851,93.7499,6.8033,243.6688,papaya
99,40,80,17.264,76.0722,6.9141,67.3182,cabbage
57,41,64,13.8532,54.7545,6.6795,55.6229,barley
22,18,36,20.6696,89.9242,6.0495,108.6279,pomegranate
20,55,18,28.9209,85.8945,6.509,40.1031,mungbean
92,67,66,15.8879,78.2618,6.3431,70.2339,cauliflower
30,54,44,14.5543,74.6499,6.9282,61.8967,peas
89,31,119,31.6148,78.74,5.7052,209.608,turmeric
73,68,69,17.5894,71.1314,6.0618,71.9807,onion
114,30,79,27.4255,81.4756,6.2598,200.2521,pepper
25,55,32,25.164,52.7445,6.3042,73.9333,groundnut
46,64,15,34.8373,61.203,6.9087,74.0603,blackgram
41,50,65,17.1619,49.3774,6.5393,58.459,barley
81,68,60,19.5103,64.044,6.8977,55.243,onion
13,10,44,19.0262,90.1992,6.3775,109.4787,pomegranate
24,120,196,20.6322,83.6741,5.9323,69.9225,grapes
46,23,28,33.2831,59.43,6.7285,59.0082,millets
20,22,44,24.9578,87.5668,5.8686,102.3175,pomegranate
151,23,45,21.3354,76.9787,5.173,247.6677,tea
33,38,29,24.1892,47.3815,7.7846,28.9749,cumin
94,58,156,16.8806,76.0995,5.9016,66.0047,potato
70,38,43,32.5838,82.6686,5.3492,200.0584,rubber
79,36,40,22.6277,84.7805,5.7385,210.3838,rice
98,24,31,25.7279,59.1694,6.6834,155.4432,coffee
19,50,18,25.2663,60.1356,4.5366,70.6901,mothbeans
50,39,48,13.3454,48.3666,6.8218,65.7176,barley
109,59,63,23.2801,68.2229,6.7838,62.4875,chilli
70,42,83,27.6394,86.5904,6.4303,204.326,ginger
20,63,22,17.0502,19.4991,5.6599,115.1693,kidneybeans
87,68,76,15.8653,70.9385,6.768,69.7696,cauliflower
96,7,48,28.7543,94.8026,6.1409,28.5704,muskmelon
35,27,27,33.9082,60.177,6.3832,30.1478,sesame
82,55,62,22.1295,61.6604,6.5898,81.2288,chilli
37,65,82,17.5115,19.5511,5.8084,41.1134,chickpeas
16,59,18,21.7037,61.3706,5.9456,53.0074,lentil
26,137,198,21.0608,90.3943,6.0062,111.8113,apple
132,39,74,22.3132,78.5951,6.072,261.8146,cardamom
94,56,76,19.8941,79.6289,6.3172,73.6839,cauliflower
45,58,23,27.3929,63.2684,6.5641,60.5703,blackgram
27,58,19,23.0215,63.3427,6.8706,47.3197,lentil
46,31,29,31.7175,58.1547,6.9984,49.5736,millets
65,57,40,26.2673,58.8507,7.0884,71.4347,sunflower
88,42,36,26.8771,72.3536,6.2555,193.7463,jute
39,80,47,27.3803,70.1702,6.6181,78.8725,soybeans
25,62,24,19.828,21.6833,5.856,132.2689,kidneybeans
21,46,33,27.2877,53.1049,6.0069,87.4773,groundnut
31,29,30,31.2902,47.0295,6.6513,51.0533,millets
11,65,18,33.3776,62.4185,5.0467,164.1125,pigeonpeas
38,58,83,15.5434,19.2279,7.1149,31.0831,chickpeas
114,56,60,26.4315,66.3667,6.1274,79.705,chilli
21,56,16,25.5063,50.3601,4.939,30.3195,mothbeans
50,30,40,23.7712,61.0753,7.1921,40.4476,coriander
67,63,41,19.3585,54.0178,6.7189,60.8075,wheat
26,57,19,20.4045,65.7319,6.6246,47.7148,lentil
36,64,16,34.6083,61.2251,6.9458,72.3693,blackgram
118,46,103,20.0382,65.1142,5.6394,114.8409,tobacco
35,63,24,29.2474,63.3805,7.0138,60.991,blackgram
50,37,35,30.8527,63.7184,5.8373,32.5523,sesame
86,46,60,22.131,61.5756,6.2569,63.5619,tomato
97,52,77,18.9903,81.6988,6.8394,57.993,cauliflower
71,62,48,15.9531,58.9334,6.6705,73.3038,wheat
45,49,58,13.9252,52.4007,6.7557,49.6646,barley
71,68,30,21.0997,54.3283,6.0589,61.955,wheat
66,64,56,20.7834,59.8809,6.0135,77.5523,sunflower
15,59,21,19.1364,66.6398,6.376,42.5566,lentil
16,13,7,29.8472,93.3962,7.6105,113.4482,orange
27,80,17,20.476,60.9185,5.3207,139.6279,pigeonpeas
80,84,52,26.9526,81.2347,5.6298,109.639,banana
72,61,79,22.3726,74.354,6.1527,72.5105,onion
19,53,16,25.1067,46.7977,7.3004,44.8682,mothbeans
84,42,43,23.9233,80.8692,5.7646,235.0317,rice
25,61,21,25.0256,64.8295,6.3521,38.9331,lentil
119,47,36,24.8566,83.4117,7.6775,84.8933,cotton
26,133,205,21.348,94.178,5.7846,122.2417,apple
55,34,37,21.7895,52.0212,7.4239,33.0937,mustard
40,56,55,29.2839,70.2152,6.9906,73.6926,soybeans
99,19,51,26.3699,82.1164,6.4911,41.5599,watermelon
17,52,22,28.9417,89.2289,6.2354,37.768,mungbean
20,123,198,16.4184,84.4186,5.547,74.7858,grapes
79,36,39,26.0903,74.9691,6.7274,187.6086,jute
36,27,22,25.0395,55.8479,6.0226,47.3027,sesame
27,21,30,27.4783,93.0167,6.3359,163.4145,coconut
48,32,39,22.355,51.5112,6.526,66.6128,coriander
13,15,43,21.5556,93.9658,6.69,102.3078,pomegranate
42,61,19,28.4202,69.3948,6.6022,65.7768,blackgram
11,52,25,28.4721,83.58,6.8969,58.1616,mungbean
12,56,23,26.5986,68.5816,6.5859,38.988,lentil
24,133,199,21.3811,90.8755,5.7927,101.2285,apple
25,22,31,25.037,92.456,6.0728,154.6756,coconut
88,43,68,28.8735,75.3818,6.9042,77.1606,tomato
50,32,36,18.1605,59.0199,6.3163,50.8181,coriander
46,39,30,26.0071,42.8226,6.6226,39.6473,cumin
74,30,59,32.3038,80.3799,5.2088,203.2508,rubber
26,60,20,22.8586,24.0657,5.9758,83.4629,kidneybeans
18,51,18,25.2388,45.0569,7.5842,71.0705,mothbeans
95,11,45,24.0053,80.5246,6.3134,46.3186,watermelon
81,41,55,26.238,63.6138,6.0671,61.1368,chilli
156,34,50,22.3239,84.2765,4.9053,297.058,tea
106,23,61,20.9675,84.1173,5.0701,346.3953,cardamom
94,54,62,24.7189,60.2119,6.5588,92.0501,chilli
99,16,54,29.2781,94.2893,6.2669,23.3587,muskmelon
46,33,29,19.6667,60.6806,6.4032,68.8705,coriander
116,31,81,33.9074,69.0374,5.7007,228.1868,sugarcane
14,40,21,29.9651,88.5229,6.3915,57.085,mungbean
71,69,71,20.6194,61.7658,6.9234,69.5615,onion
16,65,20,16.8943,20.2492,5.5034,125.501,kidneybeans
21,75,43,27.3328,78.2323,6.8321,114.8855,soybeans
75,39,35,24.506,80.829,6.0822,203.7027,jute
73,33,98,27.7067,83.2077,5.7083,154.6959,ginger
70,49,105,27.0736,88.6572,5.8755,188.4792,ginger
91,60,71,18.1167,83.9965,6.8742,61.1705,cabbage
77,65,71,19.9404,62.6233,6.565,52.251,onion
44,25,21,30.9595,57.9289,6.3158,39.2575,millets
40,48,45,42.3214,93.9721,6.7508,244.5563,papaya
30,125,200,24.1434,80.2579,5.7531,73.4558,grapes
28,10,35,26.3884,95.8561,5.7373,182.5381,coconut
93,59,66,25.352,61.3978,6.1891,67.5767,tomato
124,40,80,30.1154,63.9907,5.8298,207.8452,sugarcane
53,62,36,21.1022,64.759,6.6821,91.5943,wheat
82,37,39,24.7877,88.3175,6.494,245.7995,rice
92,55,76,20.3687,70.4875,6.786,78.8719,tomato
41,48,32,23.7262,57.9091,6.9598,55.9702,coriander
29,80,24,33.4782,56.7008,6.7675,131.9356,pigeonpeas
137,50,69,31.8906,71.3101,7.3668,216.6825,sugarcane
86,40,42,26.0243,86.205,6.5101,168.2473,jute
15,10,25,29.7084,95.1121,5.7415,160.1949,coconut
81,60,73,19.7395,65.0323,6.2625,56.3014,onion
100,86,54,27.9516,84.0316,5.8517,102.1583,banana
100,15,45,28.9856,90.1567,6.691,28.3561,muskmelon
160,31,56,18.8638,81.9631,4.8936,202.1365,tea
68,44,38,20.328,63.8458,6.0862,41.4241,mustard
105,54,121,17.2094,80.2197,5.6131,75.1498,potato
105,23,90,17.1825,88.8973,5.0707,340.0646,cardamom
29,52,20,29.8319,88.24,6.6031,57.6483,mungbean
16,49,22,29.4948,89.9949,6.4158,55.3047,mungbean
81,35,112,29.2342,74.0646,6.9812,181.1218,turmeric
134,31,53,27.5116,81.7304,4.7819,239.088,tea
103,35,39,23.5549,82.695,7.0844,65.1176,cotton
64,44,128,26.8618,68.7524,6.2487,75.5352,sweetpotato
97,10,48,27.7109,92.7918,6.4106,29.1403,muskmelon
81,20,45,26.4352,85.9551,6.8925,51.1212,watermelon
19,6,5,21.9471,90.9054,6.4557,110.496,orange
132,44,73,31.5162,69.9559,5.5454,248.2624,sugarcane
44,64,18,25.0008,68.7447,6.5625,62.2574,blackgram
86,41,45,25.2313,84.474,5.5194,228.1018,rice
150,35,42,22.2226,86.1403,5.2438,209.2197,tea
97,55,71,20.9973,73.972,6.4017,58.9721,cabbage
105,50,75,22.1591,64.0958,6.6533,77.7615,tomato
77,40,25,20.13,64.6297,6.3275,93.1096,maize
80,19,45,26.5528,86.6946,6.3148,53.0699,watermelon
85,38,37,26.4372,89.5877,6.3856,172.9988,jute
101,38,41,23.9541,75.3303,6.4429,77.1689,cotton
116,42,43,24.1931,77.8376,7.8543,77.5596,cotton
97,39,70,28.8459,70.5645,6.4737,240.9578,pepper
99,17,28,26.2038,52.8314,6.5999,175.3629,coffee
30,53,20,29.0519,46.544,6.0809,49.3298,mothbeans
54,42,57,15.9407,50.4883,6.0161,45.1736,barley
116,31,53,26.0647,86.0269,5.5772,230.2038,pepper
86,64,54,21.1371,51.8175,6.6317,57.2995,sunflower
22,17,7,30.1441,93.5148,6.4335,102.0149,orange
89,7,55,25.3114,89.1788,6.069,52.9081,watermelon
117,51,62,24.2884,73.9087,6.488,51.5165,tomato
27,10,38,20.9619,85.077,6.7889,104.153,pomegranate
90,23,31,24.9096,52.6581,6.9322,166.5365,coffee
31,50,33,26.5382,56.2671,7.5201,27.3282,cumin
88,12,47,28.3928,90.3408,6.7544,27.7418,muskmelon
18,48,49,28.8757,59.5907,6.9847,86.0464,groundnut
22,124,192,23.6334,81.3865,5.7147,72.7677,grapes
89,8,50,24.897,86.5518,6.6554,48.6772,watermelon
55,44,74,20.5839,68.5783,6.5377,58.6668,garlic
113,56,66,22.95,67.7806,6.7211,90.3032,chilli
50,37,38,25.0242,55.7076,5.8287,51.496,millets
19,8,15,33.0845,91.7442,7.8122,107.4509,orange
78,42,27,18.1735,63.8095,6.2257,62.6391,maize
94,59,69,20.8383,83.1843,6.0895,69.4852,cabbage
45,55,47,24.0079,92.7266,6.6458,237.7611,papaya
80,61,44,18.645,60.0953,6.2741,99.2818,wheat
62,35,95,26.0541,78.9946,6.9175,248.6358,turmeric
62,42,31,21.8821,55.001,6.0682,78.1803,maize
79,35,29,23.6845,57.0205,5.9868,71.4781,maize
84,76,51,27.577,83.6846,5.6302,101.0269,banana
24,55,25,20.4534,61.1808,6.4889,46.3982,lentil
86,70,63,18.6416,75.4969,6.635,74.5984,cauliflower
37,52,45,38.3247,92.7087,6.7354,230.3721,papaya
19,18,41,24.6258,91.2055,6.7911,100.5722,pomegranate
71,45,36,25.9829,80.9296,6.1793,218.824,rice
16,53,42,28.9754,52.0321,6.8975,60.4284,groundnut
102,46,139,20.846,67.9763,5.7423,118.0875,tobacco
36,32,30,27.4147,57.6049,6.2583,50.8504,sesame
93,19,46,24.4442,80.3937,6.9769,52.6688,watermelon
30,123,192,20.8942,83.3278,5.7421,72.6344,grapes
111,50,124,16.7574,79.116,5.5279,66.3205,potato
39,74,38,28.5958,67.0986,6.1804,92.0468,soybeans
27,17,5,27.6426,94.6312,7.2617,104.9054,orange
10,130,193,22.5795,92.8645,6.2819,106.4357,apple
63,32,27,29.5143,61.3144,6.6169,61.2634,sorghum
78,36,112,30.8261,83.5025,6.3474,227.0508,turmeric
16,136,191,21.0958,90.5637,6.2649,117.5997,apple
70,40,35,22.294,83.2165,5.5412,226.3357,rice
74,37,52,33.3661,89.2048,5.7035,284.1499,rubber
26,35,27,28.5747,52.1015,4.915,97.8505,mango
50,47,47,38.868,92.9196,6.5074,233.5273,papaya
46,50,107,27.8455,65.628,5.535,98.9137,sweetpotato
109,55,59,27.1923,65.2122,6.8949,88.0822,chilli
25,75,22,26.493,57.8024,6.5009,170.0548,pigeonpeas
52,30,26,34.7684,61.5497,6.3786,40.3807,sorghum
56,31,38,32.7453,42.2423,6.6229,49.2925,millets
70,38,108,27.8118,84.8012,5.5063,221.3055,ginger
118,45,101,28.4274,62.9884,5.5946,101.1947,tobacco
44,39,24,34.7948,51.253,6.2816,44.7889,millets
118,56,78,25.5416,65.2062,6.7515,79.8528,tomato
42,46,25,15.0856,51.9115,6.4405,57.032,mustard
53,51,31,22.5084,60.0424,6.6091,70.2303,wheat
11,15,5,22.7452,91.1927,7.2553,107.178,orange
83,52,60,19.2988,82.9149,6.6691,59.7215,cauliflower
83,58,66,28.9874,68.1101,6.0523,79.0146,tomato
52,37,34,25.8337,53.8841,6.5912,53.1994,coriander
41,30,32,22.125,52.7455,6.6806,45.3655,coriander
21,52,16,25.762,48.5838,5.3345,31.3408,mothbeans
23,21,29,25.5782,93.9709,5.5998,160.7128,coconut
25,9,15,32.8023,94.4773,7.5708,115.6237,orange
31,132,198,26.3663,81.3169,5.7854,70.667,grapes
20,62,41,19.9253,69.7143,6.8143,51.4461,peas
110,30,31,24.5356,52.3414,6.1836,175.7545,coffee
30,47,44,28.5833,56.705,6.4377,66.5764,groundnut
28,15,15,19.101,94.0099,6.3683,116.5721,orange
88,57,65,24.2436,67.4876,6.1886,91.0404,chilli
94,19,46,24.6313,85.1667,6.9943,54.3812,watermelon
25,28,28,33.8149,52.7471,5.9369,98.2999,mango
52,39,28,25.6381,53.9185,6.0099,71.7272,sorghum
123,21,48,20.8182,88.7172,5.0387,207.8854,tea
68,32,106,22.2549,65.8345,5.9355,88.2402,sweetpotato
117,56,63,21.2915,72.6693,6.7914,68.0019,cabbage
52,32,119,26.4986,61.1094,5.879,83.7141,sweetpotato
30,125,190,22.2334,91.1644,6.1951,114.696,apple
150,28,57,25.9659,76.5147,4.684,274.7718,tea
84,56,54,21.971,58.8177,6.177,75.1164,sunflower
62,45,32,19.838,59.2528,6.6687,78.1842,maize
92,48,63,27.2344,65.8025,6.3067,84.7026,chilli
59,47,28,25.0,61.2024,7.3867,48.6109,coriander
82,17,49,26.6399,89.1023,6.6785,46.8501,watermelon
97,33,62,26.9179,70.4004,5.5461,236.5848,pepper
65,41,34,25.5498,64.2098,5.775,62.6568,maize
68,55,32,24.0993,59.9517,6.4515,70.031,wheat
68,45,34,26.6937,55.1207,5.8178,66.0319,maize
38,36,34,27.2525,52.6618,6.7878,59.0172,sesame
49,50,40,18.3893,57.091,7.0211,41.3185,coriander
128,43,35,23.2645,77.5893,7.2162,76.6591,cotton
44,39,59,14.4247,51.8011,7.0234,58.008,barley
82,44,106,24.8575,69.0087,5.6794,96.9487,tobacco
37,37,40,29.9623,46.9637,6.7434,35.1493,millets
47,35,32,31.7839,58.12,6.4766,59.9576,sorghum
104,30,33,27.5525,59.1428,6.4954,160.7736,coffee
70,37,107,27.3504,73.1668,5.5085,94.4254,sweetpotato
40,130,190,32.3059,80.2245,5.5969,68.0619,grapes
12,133,196,23.5886,91.872,5.5958,117.3589,apple
75,54,45,16.5409,52.4015,6.4682,89.4196,wheat
54,31,51,14.1341,48.5026,6.9674,45.8862,barley
15,23,26,33.5965,50.7585,5.7394,95.3567,mango
38,121,193,33.6286,80.0452,5.9439,68.3775,grapes
66,55,70,15.2295,64.1859,6.1917,56.0034,garlic
30,64,16,19.551,68.7903,6.0493,48.4744,lentil
80,35,37,24.706,79.2973,6.4256,155.2338,jute
30,30,34,23.9291,59.7217,6.9016,35.1462,cumin
68,37,68,26.6483,82.5728,4.9013,270.4514,rubber
65,52,49,26.5526,58.7771,6.3639,55.6553,sunflower
45,25,22,30.7256,53.8596,7.2223,59.0621,sorghum
96,15,53,28.6714,93.4158,6.3961,22.7141,muskmelon
35,63,77,15.0311,18.8074,6.75,37.5256,chickpeas
64,70,46,24.3807,66.9451,6.1159,83.6229,wheat
26,68,40,25.0871,65.1711,6.0938,95.4723,soybeans
82,63,80,23.0493,66.0896,6.9402,51.6099,onion
37,38,28,26.3195,46.3426,7.962,34.8741,cumin
16,46,16,27.2224,84.6317,6.7616,55.478,mungbean
92,56,75,19.0514,75.2703,6.1345,54.4102,cauliflower
109,60,62,18.5318,76.0107,6.5063,70.446,cabbage
105,46,75,19.8115,71.6338,6.3581,78.269,cabbage
53,53,72,13.3863,60.5217,6.4946,56.4059,garlic
100,14,50,28.9398,92.1878,6.5364,29.4017,muskmelon
16,51,18,29.4079,89.8278,6.5954,57.2335,mungbean
84,39,44,24.4629,86.0025,6.2483,212.9612,rice
